[Tue Aug 17 01:13:24.131277 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 36
[Tue Aug 17 01:13:24.131282 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 37
[Tue Aug 17 01:13:24.131286 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 37
[Tue Aug 17 01:13:24.131291 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 38
[Tue Aug 17 01:13:24.131295 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 38
[Tue Aug 17 01:13:24.131300 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 39
[Tue Aug 17 01:13:24.131304 2021] [php7:notice] [pid 25980] [client 172.70.110.190:58446] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 39
[Tue Aug 17 01:13:24.355026 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Undefined index: loginDharma in /srv/websites/valdez/core/sessions.php on line 60
[Tue Aug 17 01:13:24.364032 2021] [php7:warn] [pid 25977] [client 172.70.110.190:58734] PHP Warning:  A non-numeric value encountered in /srv/websites/valdez/modules/reporte/controller.php on line 242
[Tue Aug 17 01:13:24.366253 2021] [php7:warn] [pid 25977] [client 172.70.110.190:58734] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/controller.php on line 336
[Tue Aug 17 01:13:24.366713 2021] [php7:warn] [pid 25977] [client 172.70.110.190:58734] PHP Warning:  Invalid argument supplied for foreach() in /srv/websites/valdez/modules/reporte/view.php on line 61
[Tue Aug 17 01:13:24.367244 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:13:24.367260 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 154
[Tue Aug 17 01:13:24.367279 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Undefined variable: panel_general in /srv/websites/valdez/core/view.php on line 178
[Tue Aug 17 01:13:24.367284 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Undefined variable: panel_objeto in /srv/websites/valdez/core/view.php on line 179
[Tue Aug 17 01:13:24.367320 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:13:24.367326 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 16
[Tue Aug 17 01:13:24.367332 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:13:24.367336 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 17
[Tue Aug 17 01:13:24.367340 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Undefined index: data-login-Dharma in /srv/websites/valdez/core/view.php on line 18
[Tue Aug 17 01:13:24.367361 2021] [php7:notice] [pid 25977] [client 172.70.110.190:58734] PHP Notice:  Trying to access array offset on value of type null in /srv/websites/valdez/core/view.php on line 18
